LoadData,PowerData,PowerLoss,Cap,Load_hr,Fail
583,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215.   0.   0.   0.   0.   0. 400. 300. 310.   0.]",905,2500,2525.9882025,0
590,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215.   0.   0.   0.   0.   0. 400. 300. 310.   0.]",905,2500,2658.9354015,0
8786,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 172.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0.   0.   0.   0.   0. 250. 660.   0.]",870,2535,2821.4996865,0
8787,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 172.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0.   0.   0.   0.   0. 250. 660.   0.]",870,2535,2850.0,0
598,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 200.   0.   0.   0.   0.   0. 394.   0.
 215. 155.   0.   0.   0.   0. 400. 300. 310.   0.]",1047,2358,2377.1846865,0
599,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 200.   0.   0.   0.   0.   0. 394.   0.
 215. 155.   0.   0.   0.   0. 400. 300. 310.   0.]",1047,2358,2377.1846865,0
601,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 394.   0.
 215. 155.   0.   0.   0.   0. 400. 300. 155.   0.]",1102,2303,2354.1631275,0
602,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 394.   0.
 215. 155.   0.   0.   0.   0. 400. 300. 155.   0.]",1102,2303,2329.640901,0
8793,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 172.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0.   0.   0.   0.   0. 300. 660.   0.]",820,2585,2681.2791735,0
8798,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 172.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0.   0.   0.   0.   0. 300. 660.   0.]",820,2585,2625.41943,0
611,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0. 400.   0.   0. 400. 300. 660.   0.]",0,3405,2256.9531615,1
8809,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 172.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0.   0.   0.   0.   0. 300. 660.   0.]",820,2585,2708.639316,0
8812,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 172.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0.   0.   0.   0.   0. 300. 660.   0.]",820,2585,2626.5592875,0
620,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0. 400.   0.   0. 400. 300. 660.   0.]",0,3405,1725.325704,1
624,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0. 400.   0.   0. 400. 300. 660.   0.]",0,3405,1425.9856155,1
8816,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215.   0.   0.   0.   0.   0.   0. 300. 660.   0.]",955,2450,2545.0493445,0
629,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[116. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
  60. 155.   0.   0.   0.   0.   0. 300. 660.   0.]",1031,2374,2396.137101,0
8822,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 394.   0.
 215. 155.   0.   0.   0.   0. 400. 300. 310.   0.]",947,2458,2577.5392875,0
8823,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[172. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 394.   0.
 215. 155.   0.   0.   0.   0. 400. 300. 310.   0.]",967,2438,2604.6714585,0
8824,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[172. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 394.   0.
 215. 155.   0.   0.   0.   0. 400. 300. 310.   0.]",967,2438,2604.6714585,0
8826,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[172. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 394.   0.
 215. 155.   0.   0.   0.   0. 400. 300. 310.   0.]",967,2438,2577.5392875,0
8827,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[172. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 394.   0.
 215. 155.   0.   0.   0.   0. 400. 300. 310.   0.]",967,2438,2577.5392875,0
634,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[116. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
  60. 155.   0.   0.   0.   0.   0. 300. 660.   0.]",1031,2374,2421.359544,0
8834,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[ 96. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 394.   0.
 215. 155.   0.   0.   0.   0. 400. 300. 155.   0.]",1198,2207,2469.011373,0
8836,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0. 400.   0.   0. 400. 300. 660.   0.]",0,3405,1823.862687,1
645,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0. 400.   0.   0. 400. 300. 660.   0.]",0,3405,1494.9028334999998,1
8837,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0. 400.   0.   0. 400. 300. 660.   0.]",0,3405,1705.5962655,1
649,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 394.   0.
 203. 155.   0.   0.   0.   0.   0. 300. 505.   0.]",1164,2241,2268.8276295,0
8844,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0. 400.   0.   0. 400. 300. 660.   0.]",0,3405,2007.439965,1
8846,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 200.   0.   0.   0.   0.   0. 197.   0.
 215. 155.   0.   0.   0.   0.   0. 300. 310.   0.]",1644,1761,1975.049886,0
657,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 394.   0.
 203. 155.   0.   0.   0.   0.   0. 250. 505.   0.]",1214,2191,2366.411316,0
8849,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 200.   0.   0.   0.   0.   0. 197.   0.
 215. 155.   0.   0.   0.   0.   0. 300. 310.   0.]",1644,1761,1909.214487,0
662,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 394.   0.
 203. 155.   0.   0.   0.   0.   0. 250. 505.   0.]",1214,2191,2244.4314585,0
8856,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 200.   0.   0.   0.   0.   0. 197.   0.
 215. 155.   0.   0.   0.   0.   0. 300. 310.   0.]",1644,1761,1909.214487,0
665,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 394.   0.
 203. 155.   0.   0.   0.   0.   0. 300. 505.   0.]",1164,2241,2366.8992075,0
8858,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 200.   0.   0.   0.   0.   0.   0.   0.
 215. 155.   0.   0.   0.   0.   0. 300. 310.   0.]",1841,1564,1709.9997150000002,0
8859,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 100.   0.   0.   0.   0.   0.   0.   0.
 215. 155.   0.   0.   0.   0.   0. 300. 310.   0.]",1941,1464,1880.9999145,0
671,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0. 400.   0.   0. 400. 300. 660.   0.]",0,3405,1545.0324240000002,1
8866,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 100.   0.   0.   0.   0.   0.   0.   0.
 215. 155.   0.   0.   0.   0.   0. 300. 310.   0.]",1941,1464,1945.1246865,0
8868,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 100.   0.   0.   0.   0.   0.   0.   0.
 215. 155.   0.   0.   0.   0.   0. 300. 310.   0.]",1941,1464,2116.1245155,0
8870,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 100.   0.   0.   0.   0.   0. 394.   0.
 215. 155.   0.   0.   0.   0.   0. 300. 310.   0.]",1547,1858,2009.249772,0
8871,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 100.   0.   0.   0.   0.   0. 394.   0.
 215. 155.   0.   0.   0.   0.   0. 300. 310.   0.]",1547,1858,1966.499829,0
8873,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 100.   0.   0.   0.   0.   0. 394.   0.
 215. 155.   0.   0.   0.   0.   0. 300. 310.   0.]",1547,1858,1867.2235275,0
681,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[172. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0.   0.   0.   0.   0. 300. 310.   0.]",1170,2235,2254.955796,0
8875,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 100.   0.   0.   0.   0.   0. 394.   0.
 215. 155.   0.   0.   0.   0.   0. 300. 310.   0.]",1547,1858,2397.1114875000003,0
8876,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 100.   0.   0.   0.   0.   0. 394.   0.
 215. 155.   0.   0.   0.   0.   0. 300. 310.   0.]",1547,1858,2422.3441335,0
684,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[172. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0.   0.   0.   0.   0. 300. 310.   0.]",1170,2235,2348.9123445,0
686,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0.   0.   0.   0.   0. 300. 310.   0.]",1150,2255,2300.9754585,0
8879,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 100.   0.   0.   0.   0.   0. 394.   0.
 215. 155.   0.   0.   0.   0.   0. 300. 310.   0.]",1547,1858,2397.1114875000003,0
683,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[172. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0.   0.   0.   0.   0. 300. 310.   0.]",1170,2235,2348.9123445,0
8881,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 100.   0.   0.   0.   0.   0. 394.   0.
 215. 155.   0.   0.   0.   0.   0. 300. 310.   0.]",1547,1858,2346.645882,0
8882,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 100.   0.   0.   0.   0.   0. 394.   0.
 215. 155.   0.   0.   0.   0.   0. 300. 310.   0.]",1547,1858,2371.87887,0
8889,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 172.   0.   0.   0.   0. 100.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0.   0.   0.   0.   0. 300. 310.   0.]",1370,2035,2333.351259,0
8892,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 172.   0.   0.   0.   0. 200.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0.   0.   0.   0.   0. 300. 310.   0.]",1270,2135,2604.6714585,0
8894,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 172.   0.   0.   0.   0. 200.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0.   0.   0.   0.   0. 300. 310.   0.]",1270,2135,2577.5392875,0
8899,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 172.   0.   0.   0.   0. 200.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0.   0.   0.   0.   0. 300. 310.   0.]",1270,2135,2713.199715,0
708,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 200.   0.   0.   0.   0.   0. 394.   0.
 203. 155.   0.   0.   0.   0.   0. 300. 505.   0.]",1264,2141,2314.655373,0
709,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 200.   0.   0.   0.   0.   0. 394.   0.
 203. 155.   0.   0.   0.   0.   0. 300. 505.   0.]",1264,2141,2314.655373,0
710,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 200.   0.   0.   0.   0.   0. 394.   0.
 203. 155.   0.   0.   0.   0.   0. 300. 505.   0.]",1264,2141,2242.322658,0
711,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 200.   0.   0.   0.   0.   0. 394.   0.
 203. 155.   0.   0.   0.   0.   0. 300. 505.   0.]",1264,2141,2218.211544,0
707,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 200.   0.   0.   0.   0.   0. 394.   0.
 203. 155.   0.   0.   0.   0.   0. 300. 505.   0.]",1264,2141,2338.766487,0
8907,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 172.   0.   0.   0.   0. 200.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0.   0.   0.   0.   0. 300. 310.   0.]",1270,2135,2552.5777905,0
8909,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 172.   0.   0.   0.   0. 200.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0.   0.   0.   0.   0. 300. 310.   0.]",1270,2135,2525.9882025,0
724,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0. 400.   0.   0. 400. 300. 660.   0.]",0,3405,1446.6595155,1
8916,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 172.   0.   0.   0.   0. 200.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0.   0.   0.   0.   0. 300. 310.   0.]",1270,2135,2552.5777905,0
726,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0. 400.   0.   0. 400. 300. 660.   0.]",0,3405,1513.3266015,1
8926,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0. 400.   0.   0. 400. 300. 660.   0.]",0,3405,1493.4769215,1
735,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0. 400.   0.   0. 400. 300. 660.   0.]",0,3405,1993.9781895,1
8930,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0. 400.   0.   0. 400. 300. 660.   0.]",0,3405,1566.697041,1
739,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0. 400.   0.   0. 400. 300. 660.   0.]",0,3405,1860.49653,1
8931,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0. 400.   0.   0. 400. 300. 660.   0.]",0,3405,1847.7057585,1
744,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0. 400.   0.   0. 400. 300. 660.   0.]",0,3405,2422.886688,1
8938,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[172. 192.   0.   0.   0.   0. 200.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0.   0.   0.   0. 400. 300. 310.   0.]",870,2535,2713.199715,0
8943,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[152. 192.   0.   0.   0.   0. 200.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0.   0.   0.   0. 400. 300. 310.   0.]",890,2515,2552.5777905,0
8949,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[152. 192.   0.   0.   0.   0. 200.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0.   0.   0.   0. 400. 300. 310.   0.]",890,2515,2658.9354015,0
8953,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[152. 192.   0.   0.   0.   0. 200.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0.   0.   0.   0. 400. 250. 310.   0.]",940,2465,2500.4841225,0
763,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0. 400.   0.   0. 400. 300. 660.   0.]",0,3405,1433.886072,1
8959,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[152. 192.   0.   0.   0.   0. 200.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0.   0.   0.   0. 400. 300. 310.   0.]",890,2515,2604.6714585,0
8960,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[152. 192.   0.   0.   0.   0. 200.   0.   0.   0.   0.   0. 591.   0.
  60. 155.   0.   0.   0.   0. 400. 300. 310.   0.]",1045,2360,2422.886688,0
767,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[172. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 394.   0.
 203. 155.   0.   0.   0.   0.   0. 300. 660.   0.]",1029,2376,2396.849886,0
768,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0. 400.   0.   0. 400. 300. 660.   0.]",0,3405,1538.826948,1
771,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[192. 192.   0.   0.   0.   0. 300.   0.   0.   0.   0.   0. 591.   0.
 215. 155.   0. 400.   0.   0. 400. 300. 660.   0.]",0,3405,1890.4615155,1
8964,"[108.  97. 180.  74.  71. 136. 125. 171. 175. 195.   0.   0. 265. 194.
 317. 100.   0. 333. 181. 128.   0.   0.   0.   0.]","[152. 192.   0.   0.   0.   0. 200.   0.   0.   0.   0.   0. 591.   0.
  60. 155.   0.   0.   0.   0. 400. 300. 310.   0.]",1045,2360,2422.886688,0
